id,userid,itemid,rating
1362,10,3,3.90
1363,10,4,4.40
1364,10,5,4.10
1365,10,6,0.70
1366,10,7,0.00
1367,10,8,0.00
1368,10,9,0.40
1369,10,10,3.60
1370,10,11,3.10
1371,10,12,4.10
1372,10,13,1.00
1373,10,14,4.10
1374,10,15,1.20
1375,10,16,2.80
1376,10,17,1.00
1377,10,18,2.00
1378,10,19,2.50
1379,10,20,2.30
1380,10,21,3.90
1381,10,22,2.10
1382,10,23,4.50
1383,10,24,1.30
1384,10,25,1.10
1385,10,26,0.90
1386,10,27,2.00
1387,10,28,2.30
1388,10,29,1.10
1389,10,30,2.50
1390,10,31,2.30
1391,10,32,4.30
1392,10,33,1.60
1393,10,34,0.00
1394,10,35,0.30
1395,10,36,0.20
1396,10,37,3.50
1397,10,38,4.00
1398,10,39,0.70
1399,10,40,3.80
1400,10,41,2.20
1401,10,42,1.50
1402,10,43,1.20
1403,10,44,5.00
1404,10,45,1.70
1405,10,46,3.20
1406,10,47,2.20
1407,10,48,0.20
1408,10,49,2.00
1409,10,50,0.30
1410,10,51,4.60
1411,10,52,0.40
1412,10,53,4.00
1413,10,54,4.80
1414,10,55,1.00
1415,10,56,3.10
1416,10,57,4.30
1417,10,58,3.50
1418,10,59,2.50
1419,10,60,1.60
1420,10,61,0.50
1421,10,62,1.50
1422,10,63,4.50
1423,10,64,0.20
1424,10,65,4.00
1425,10,66,4.80
1426,10,67,3.50
1427,10,68,0.40
1428,10,69,2.70
1429,10,70,0.40
1430,10,71,2.70
1431,10,72,2.40
1432,10,73,0.20
1433,10,74,2.90
1434,10,75,3.60
1435,10,76,1.10
1436,10,77,1.90
1437,10,78,0.20
1438,10,79,0.90
1439,10,80,3.50
1440,10,81,4.00
1441,10,82,2.20
1442,10,83,4.60
1443,10,84,3.40
1444,10,85,1.40
1445,10,86,3.60
1446,10,87,0.90
1447,10,88,3.90
1448,10,89,2.40
1449,10,90,1.90
1450,10,91,4.60
1451,10,92,0.40
1452,10,93,4.90
1453,10,94,0.50
1454,10,95,2.30
1455,10,96,2.20
1456,10,97,5.00
1457,10,98,4.90
1458,10,99,5.00
1459,10,100,1.50
1460,10,101,3.50
1461,10,102,1.20
1462,10,103,2.90
1463,10,104,3.50
1464,10,105,3.70
1465,10,106,4.70
1466,10,107,1.60
1467,10,108,1.70
1468,10,109,0.60
1469,10,110,0.60
1470,10,111,2.00
1471,10,112,2.80
1472,10,113,2.70
1473,10,114,4.40
1474,10,115,4.80
1475,10,116,2.70
1476,10,117,3.70
1477,10,118,0.50
1478,10,119,1.80
1479,10,120,4.70
1480,10,121,1.30
1481,10,122,3.60
1482,10,123,1.00
1483,10,124,0.70
1484,10,125,3.00
1485,10,126,0.30
1486,10,127,0.20
1487,10,128,3.60
1488,10,129,1.60
1489,10,130,4.10
1490,10,131,1.90
1491,10,132,5.00
1492,10,133,0.10
1493,10,134,2.80
1494,10,120,1.60
1495,10,136,0.60
1496,10,137,4.00
1497,10,138,3.40
1498,10,139,0.60
1499,10,140,2.20
1500,10,141,4.90
1501,10,142,4.90
1502,10,143,1.20
1503,10,144,1.40
1504,10,145,0.80
1505,10,146,0.10
1506,10,147,0.20
1507,10,148,4.90
1508,10,149,3.70
1509,10,150,2.10
1510,10,151,2.30
1511,11,1,0.80
1512,11,2,2.90
1513,11,3,0.40
1514,11,4,0.30
1515,11,5,1.70
1516,11,6,0.70
1517,11,7,3.70
1518,11,8,0.60
1519,11,9,4.40
1520,11,10,3.60
1521,11,11,4.70
1522,11,12,4.30
1523,11,13,3.10
1524,11,14,1.50
1525,11,15,0.40
1526,11,16,0.70
1527,11,17,0.90
1528,11,18,0.40
1529,11,19,4.90
1530,11,20,1.10
1531,11,21,0.50
1532,11,22,0.60
1533,11,23,3.20
1534,11,24,1.70
1535,11,25,3.70
1536,11,26,2.60
1537,11,27,3.40
1538,11,28,1.90
1539,11,29,3.60
1540,11,30,1.30
1541,11,31,3.60
1542,11,32,1.40
1543,11,33,1.60
1544,11,34,2.20
1545,11,35,3.40
1546,11,36,2.60
1547,11,37,0.90
1548,11,38,1.50
1549,11,39,0.70
1550,11,40,0.90
1551,11,41,1.10
1552,11,42,3.50
1553,11,43,3.00
1554,11,44,3.80
1555,11,45,1.20
1556,11,46,0.10
1557,11,47,3.50
1558,11,48,3.70
1559,11,49,0.90
1560,11,50,2.90
1561,11,51,4.50
1562,11,52,4.30
1563,11,53,4.60
1564,11,54,3.30
1565,11,55,1.00
1566,11,56,2.20
1567,11,57,0.80
1568,11,58,4.20
1569,11,59,0.20
1570,11,60,0.80
1571,11,61,1.80
1572,11,62,3.90
1573,11,63,0.50
1574,11,64,3.60
1575,11,65,0.90
1576,11,66,0.00
1577,11,67,3.90
1578,11,68,1.00
1579,11,69,2.50
1580,11,70,3.50
1581,11,71,0.00
1582,11,72,1.70
1583,11,73,2.30
1584,11,74,2.60
1585,11,75,0.20
1586,11,76,3.30
1587,11,77,1.00
1588,11,78,1.80
1589,11,79,2.70
1590,11,80,1.90
1591,11,81,2.20
1592,11,82,0.90
1593,11,83,3.80
1594,11,84,0.30
1595,11,85,1.20
1596,11,86,0.90
1597,11,87,0.80
1598,11,88,0.30
1599,11,89,1.90
1600,11,90,4.90
1601,11,91,0.40
1602,11,92,3.20
1603,11,93,1.10
1604,11,94,1.10
1605,11,95,0.30
1606,11,96,1.50
1607,11,97,3.60
1608,11,98,2.90
1609,11,99,1.00
1610,11,100,0.80
1611,11,101,1.90
1612,11,102,3.00
1613,11,103,1.30
1614,11,104,1.70
1615,11,105,0.90
1616,11,106,2.80
1617,11,107,0.40
1618,11,108,3.00
1619,11,109,0.40
1620,11,110,1.70
1621,11,111,2.10
1622,11,112,1.90
1623,11,113,3.60
1624,11,114,2.90
1625,11,115,4.10
1626,11,116,1.50
1627,11,117,0.70
1628,11,118,2.90
1629,11,119,0.30
1630,11,120,3.40
1631,11,121,1.90
1632,11,122,0.30
1633,11,123,0.90
1634,11,124,2.50
1635,11,125,1.90
1636,11,126,1.60
1637,11,127,1.30
1638,11,128,2.80
1639,11,129,3.30
1640,11,130,3.30
1641,11,131,0.10
1642,11,132,2.80
1643,11,133,1.00
1644,11,134,4.00
1645,11,120,4.20
1646,11,136,3.40
1647,11,137,2.10
1648,11,138,0.30
1649,11,139,4.70
1650,11,140,2.70
1651,11,141,4.00
1652,11,142,1.50
1653,11,143,3.90
1654,11,144,4.20
1655,11,145,4.90
1656,11,146,3.30
1657,11,147,4.90
1658,11,148,2.80
1659,11,149,3.20
1660,11,150,0.20
1661,11,151,2.20
1662,12,1,4.60
1663,12,2,4.90
1664,12,3,0.90
1665,12,4,0.70
1666,12,5,2.00
1667,12,6,0.10
1668,12,7,1.20
1669,12,8,2.00
1670,12,9,0.80
1671,12,10,2.10
1672,12,11,1.70
1673,12,12,2.90
1674,12,13,0.10
1675,12,14,0.20
1676,12,15,3.60
1677,12,16,3.00
1678,12,17,0.10
1679,12,18,3.00
1680,12,19,0.30
1681,12,20,1.10
1682,12,21,0.20
1683,12,22,0.80
1684,12,23,3.60
1685,12,24,3.50
1686,12,25,3.30
1687,12,26,1.50
1688,12,27,4.60
1689,12,28,0.30
1690,12,29,3.00
1691,12,30,1.30
1692,12,31,2.00
1693,12,32,4.30
1694,12,33,0.90
1695,12,34,0.00
1696,12,35,3.00
1697,12,36,1.00
1698,12,37,4.10
1699,12,38,4.70
1700,12,39,2.10
1701,12,40,2.50
1702,12,41,3.90
1703,12,42,0.50
1704,12,43,4.70
1705,12,44,3.40
1706,12,45,4.20
1707,12,46,1.40
1708,12,47,4.60
1709,12,48,3.50
1710,12,49,4.70
1711,12,50,3.50
1712,12,51,3.00
1713,12,52,1.10
1714,12,53,1.20
1715,12,54,2.10
1716,12,55,0.30
1717,12,56,1.10
1718,12,57,3.50
1719,12,58,0.80
1720,12,59,1.00
1721,12,60,4.90
1722,12,61,2.30
1723,12,62,3.60
1724,12,63,2.70
1725,12,64,1.90
1726,12,65,2.10
1727,12,66,2.00
1728,12,67,4.70
1729,12,68,3.10
1730,12,69,0.60
1731,12,70,2.00
1732,12,71,3.50
1733,12,72,1.50
1734,12,73,3.00
1735,12,74,4.30
1736,12,75,4.40
1737,12,76,0.40
1738,12,77,3.60
1739,12,78,2.50
1740,12,79,3.20
1741,12,80,0.10
1742,12,81,3.80
1743,12,82,3.00
1744,12,83,0.40
1745,12,84,2.50
1746,12,85,0.40
1747,12,86,1.60
1748,12,87,0.10
1749,12,88,4.70
1750,12,89,1.60
1751,12,90,4.10
1752,12,91,3.80
1753,12,92,2.60
1754,12,93,1.20
1755,12,94,5.00
1756,12,95,1.70
1757,12,96,0.90
1758,12,97,0.60
1759,12,98,4.50
1760,12,99,4.40
1761,12,100,0.80
1762,12,101,4.40
1763,12,102,0.50
1764,12,103,2.90
1765,12,104,4.60
1766,12,105,4.30
1767,12,106,2.60
1768,12,107,3.90
1769,12,108,1.20
1770,12,109,3.40
1771,12,110,2.80
1772,12,111,4.00
1773,12,112,4.70
1774,12,113,3.80
1775,12,114,3.80
1776,12,115,0.30
1777,12,116,3.20
1778,12,117,3.60
1779,12,118,0.90
1780,12,119,0.40
1781,12,120,3.90
1782,12,121,0.70
1783,12,122,0.50
1784,12,123,2.40
1785,12,124,0.30
1786,12,125,0.40
1787,12,126,2.30
1788,12,127,2.70
1789,12,128,1.90
1790,12,129,3.60
1791,12,130,3.60
1792,12,131,4.10
1793,12,132,1.10
1794,12,133,2.50
1795,12,134,3.00
1796,12,120,4.30
1797,12,136,4.50
1798,12,137,3.80
1799,12,138,1.90
1800,12,139,4.50
1801,12,140,1.30
1802,12,141,0.50
1803,12,142,0.00
1804,12,143,0.70
1805,12,144,1.90
1806,12,145,3.10
1807,12,146,0.70
1808,12,147,0.60
1809,12,148,1.20
1810,12,149,1.00
1811,12,150,1.80
1812,12,151,0.60
1813,13,1,0.70
1814,13,2,4.90
1815,13,3,1.50
1816,13,4,1.80
1817,13,5,3.60
1818,13,6,2.70
1819,13,7,2.10
1820,13,8,0.90
1821,13,9,1.00
1822,13,10,0.30
1823,13,11,2.70
1824,13,12,0.30
1825,13,13,3.80
1826,13,14,5.00
1827,13,15,3.90
1828,13,16,2.60
1829,13,17,1.60
1830,13,18,2.80
1831,13,19,1.50
1832,13,20,3.40
1833,13,21,0.60
1834,13,22,1.10
1835,13,23,3.20
1836,13,24,2.90
1837,13,25,0.20
1838,13,26,0.30
1839,13,27,1.50
1840,13,28,0.20
1841,13,29,1.60
1842,13,30,2.70
1843,13,31,0.00
1844,13,32,2.30
1845,13,33,0.80
1846,13,34,0.40
1847,13,35,2.00
1848,13,36,1.30
1849,13,37,3.60
1850,13,38,4.70
1851,13,39,4.50
1852,13,40,0.10
1853,13,41,2.20
1854,13,42,1.00
1855,13,43,4.70
1856,13,44,0.10
1857,13,45,4.50
1858,13,46,0.50
1859,13,47,3.50
1860,13,48,3.80
1861,13,49,1.20
1862,13,50,4.50
1863,13,51,0.20
1864,13,52,3.30
1865,13,53,0.90
1866,13,54,3.60
1867,13,55,2.10
1868,13,56,4.50
1869,13,57,4.30
1870,13,58,3.80
1871,13,59,4.30
1872,13,60,1.70
1873,13,61,3.90
1874,13,62,3.90
1875,13,63,4.30
1876,13,64,0.20
1877,13,65,1.50
1878,13,66,3.20
1879,13,67,3.10
1880,13,68,4.80
1881,13,69,4.90
1882,13,70,1.40
1883,13,71,3.10
1884,13,72,1.80
1885,13,73,4.70
1886,13,74,2.60
1887,13,75,3.70
1888,13,76,4.50
1889,13,77,2.60
1890,13,78,2.90
1891,13,79,3.20
1892,13,80,1.90
1893,13,81,2.40
1894,13,82,2.10
1895,13,83,4.30
1896,13,84,3.30
1897,13,85,4.50
1898,13,86,3.20
1899,13,87,3.10
1900,13,88,3.50
1901,13,89,4.30
1902,13,90,2.90
1903,13,91,0.60
1904,13,92,4.30
1905,13,93,0.90
1906,13,94,2.80
1907,13,95,2.60
1908,13,96,4.50
1909,13,97,0.80
1910,13,98,2.60
1911,13,99,4.80
1912,13,100,1.80
1913,13,101,4.90
1914,13,102,0.80
1915,13,103,1.00
1916,13,104,0.30
1917,13,105,3.00
1918,13,106,4.70
1919,13,107,4.40
1920,13,108,2.30
1921,13,109,0.90
1922,13,110,4.10
1923,13,111,1.90
1924,13,112,1.80
1925,13,113,2.40
1926,13,114,3.50
1927,13,115,1.80
1928,13,116,0.20
1929,13,117,3.80
1930,13,118,2.50
1931,13,119,0.40
1932,13,120,2.20
1933,13,121,0.70
1934,13,122,4.70
1935,13,123,4.50
1936,13,124,3.50
1937,13,125,4.10
1938,13,126,3.60
1939,13,127,4.40
1940,13,128,4.50
1941,13,129,2.90
1942,13,130,1.10
1943,13,131,1.70
1944,13,132,5.00
1945,13,133,4.10
1946,13,134,0.60
1947,13,120,3.20
1948,13,136,4.40
1949,13,137,2.50
1950,13,138,2.70
1951,13,139,2.20
1952,13,140,0.00
1953,13,141,1.30
1954,13,142,3.30
1955,13,143,4.00
1956,13,144,3.50
1957,13,145,2.70
1958,13,146,1.40
1959,13,147,2.50
1960,13,148,2.10
1961,13,149,2.90
1962,13,150,3.50
1963,13,151,4.70
1964,14,1,0.00
1965,14,2,0.20
1966,14,3,2.50
1967,14,4,4.10
1968,14,5,2.70
1969,14,6,0.20
1970,14,7,1.70
1971,14,8,3.70
1972,14,9,3.60
1973,14,10,4.60
1974,14,11,0.80
1975,14,12,3.50
1976,14,13,3.80
1977,14,14,3.10
1978,14,15,0.40
1979,14,16,0.90
1980,14,17,4.50
1981,14,18,1.00
1982,14,19,1.50
1983,14,20,4.30
1984,14,21,4.10
1985,14,22,2.00
1986,14,23,2.30
1987,14,24,3.20
1988,14,25,2.60
1989,14,26,1.10
1990,14,27,0.20
1991,14,28,0.40
1992,14,29,2.60
1993,14,30,4.80
1994,14,31,0.80
1995,14,32,2.30
1996,14,33,1.10
1997,14,34,3.80
1998,14,35,0.40
1999,14,36,2.80
2000,14,37,4.40
2001,14,38,3.60
2002,14,39,4.50
2003,14,40,4.00
2004,14,41,0.10
2005,14,42,3.30
2006,14,43,0.60
2007,14,44,2.60
2008,14,45,4.90
2009,14,46,0.50
2010,14,47,0.90
2011,14,48,0.60
2012,14,49,2.30
2013,14,50,2.30
2014,14,51,0.90
2015,14,52,2.60
2016,14,53,3.30
2017,14,54,0.70
2018,14,55,2.20
2019,14,56,3.10
2020,14,57,2.10
2021,14,58,0.50
2022,14,59,4.10
2023,14,60,0.80
2024,14,61,1.40
2025,14,62,4.90
2026,14,63,1.00
2027,14,64,0.80
2028,14,65,4.10
2029,14,66,0.40
2030,14,67,4.20
2031,14,68,3.20
2032,14,69,4.60
2033,14,70,0.50
2034,14,71,3.80
2035,14,72,4.20
2036,14,73,4.80
2037,14,74,1.10
2038,14,75,4.90
2039,14,76,2.20
2040,14,77,2.80
2041,14,78,2.40
2042,14,79,3.80
2043,14,80,1.30
2044,14,81,0.10
2045,14,82,0.40
2046,14,83,2.10
2047,14,84,2.50
2048,14,85,2.80
2049,14,86,4.70
2050,14,87,1.10
2051,14,88,3.30
2052,14,89,0.10
2053,14,90,3.60
2054,14,91,1.40
2055,14,92,0.20
2056,14,93,1.40
2057,14,94,0.90
2058,14,95,3.80
2059,14,96,0.60
2060,14,97,3.10
2061,14,98,1.90
2062,14,99,3.60
2063,14,100,0.90
2064,14,101,1.80
2065,14,102,3.80
2066,14,103,4.00
2067,14,104,0.60
2068,14,105,4.50
2069,14,106,0.10
2070,14,107,3.60
2071,14,108,1.90
2072,14,109,3.00
2073,14,110,2.40
2074,14,111,3.10
2075,14,112,0.90
2076,14,113,2.70
2077,14,114,0.20
2078,14,115,0.20
2079,14,116,3.00
2080,14,117,4.90
2081,14,118,0.70
2082,14,119,3.80
2083,14,120,2.60
2084,14,121,4.60
2085,14,122,3.60
2086,14,123,0.30
2087,14,124,1.10
2088,14,125,1.30
2089,14,126,4.30
2090,14,127,3.20
2091,14,128,3.40
2092,14,129,4.40
2093,14,130,4.30
2094,14,131,0.50
2095,14,132,1.10
2096,14,133,3.30
2097,14,134,0.20
2098,14,120,2.50
2099,14,136,0.30
2100,14,137,1.80
2101,14,138,3.90
2102,14,139,3.30
2103,14,140,3.00
2104,14,141,0.30
2105,14,142,3.90
2106,14,143,2.70
2107,14,144,0.90
2108,14,145,0.10
2109,14,146,4.50
2110,14,147,3.70
2111,14,148,2.80
2112,14,149,4.90
2113,14,150,3.00
2114,14,151,1.30
2115,15,1,2.60
2116,15,2,3.30
2117,15,3,1.60
2118,15,4,0.20
2119,15,5,4.30
2120,15,6,0.70
2121,15,7,2.40
2122,15,8,1.40
2123,15,9,1.60
2124,15,10,0.10
2125,15,11,0.40
2126,15,12,3.40
2127,15,13,4.60
2128,15,14,2.10
2129,15,15,2.00
2130,15,16,4.80
2131,15,17,1.00
2132,15,18,1.40
2133,15,19,0.80
2134,15,20,4.60
2135,15,21,1.10
2136,15,22,4.00
2137,15,23,2.70
2138,15,24,0.30
2139,15,25,0.70
2140,15,26,1.20
2141,15,27,2.20
2142,15,28,4.10
2143,15,29,3.60
2144,15,30,4.60
2145,15,31,1.10
2146,15,32,3.50
2147,15,33,3.60
2148,15,34,0.60
2149,15,35,0.20
2150,15,36,0.00
2151,15,37,1.30
2152,15,38,0.20
2153,15,39,1.90
2154,15,40,2.90
2155,15,41,3.20
2156,15,42,2.20
2157,15,43,3.60
2158,15,44,3.60
2159,15,45,1.90
2160,15,46,1.00
2161,15,47,2.00
2162,15,48,2.90
2163,15,49,1.70
2164,15,50,2.10
2165,15,51,2.50
2166,15,52,0.90
2167,15,53,4.80
2168,15,54,4.00
2169,15,55,1.60
2170,15,56,2.50
2171,15,57,4.00
2172,15,58,4.20
2173,15,59,2.40
2174,15,60,3.00
2175,15,61,3.20
2176,15,62,1.00
2177,15,63,4.40
2178,15,64,1.10
2179,15,65,0.20
2180,15,66,0.90
2181,15,67,2.90
2182,15,68,2.60
2183,15,69,3.80
2184,15,70,3.50
2185,15,71,4.10
2186,15,72,0.50
2187,15,73,4.50
2188,15,74,3.90
2189,15,75,2.90
2190,15,76,2.20
2191,15,77,2.20
2192,15,78,1.20
2193,15,79,2.90
2194,15,80,2.60
2195,15,81,0.10
2196,15,82,0.80
2197,15,83,4.70
2198,15,84,3.30
2199,15,85,0.40
2200,15,86,3.40
2201,15,87,0.70
2202,15,88,1.10
2203,15,89,1.50
2204,15,90,2.50
2205,15,91,0.60
2206,15,92,4.20
2207,15,93,1.30
2208,15,94,1.50
2209,15,95,3.20
2210,15,96,0.40
2211,15,97,0.20
2212,15,98,2.10
2213,15,99,0.40
2214,15,100,0.00
2215,15,101,4.20
2216,15,102,0.40
2217,15,103,0.90
2218,15,104,1.70
2219,15,105,2.70
2220,15,106,1.30
2221,15,107,4.20
2222,15,108,3.40
2223,15,109,4.50
2224,15,110,4.40
2225,15,111,4.40
2226,15,112,4.50
2227,15,113,0.90
2228,15,114,2.00
2229,15,115,3.80
2230,15,116,1.70
2231,15,117,2.80
2232,15,118,2.50
2233,15,119,4.20
2234,15,120,0.40
2235,15,121,4.30
2236,15,122,3.20
2237,15,123,0.00
2238,15,124,3.40
2239,15,125,0.10
2240,15,126,1.00
2241,15,127,0.70
2242,15,128,3.60
2243,15,129,2.50
2244,15,130,2.00
2245,15,131,2.90
2246,15,132,0.70
2247,15,133,1.90
2248,15,134,1.30
2249,15,120,2.20
2250,15,136,2.80
2251,15,137,0.30
2252,15,138,1.70
2253,15,139,2.90
2254,15,140,4.10
2255,15,141,4.20
2256,15,142,4.20
2257,15,143,0.10
2258,15,144,3.90
2259,15,145,0.20
2260,15,146,4.10
2261,15,147,4.40
2262,15,148,2.30
2263,15,149,3.10
2264,15,150,3.30
2265,15,151,3.50
2266,16,1,1.80
2267,16,2,4.00
2268,16,3,0.10
2269,16,4,0.30
2270,16,5,2.70
2271,16,6,2.90
2272,16,7,4.00
2273,16,8,1.30
2274,16,9,0.10
2275,16,10,3.40
2276,16,11,4.00
2277,16,12,3.10
2278,16,13,2.10
2279,16,14,1.60
2280,16,15,3.00
2281,16,16,4.30
2282,16,17,2.30
2283,16,18,0.80
2284,16,19,3.30
2285,16,20,2.60
2286,16,21,4.80
2287,16,22,1.60
2288,16,23,4.80
2289,16,24,2.60
2290,16,25,3.90
2291,16,26,2.00
2292,16,27,1.80
2293,16,28,3.70
2294,16,29,1.40
2295,16,30,1.80
2296,16,31,1.10
2297,16,32,1.30
2298,16,33,2.80
2299,16,34,3.90
2300,16,35,4.60
2301,16,36,1.70
2302,16,37,2.90
2303,16,38,2.10
2304,16,39,4.40
2305,16,40,0.10
2306,16,41,4.80
2307,16,42,2.30
2308,16,43,0.90
2309,16,44,1.50
2310,16,45,0.40
2311,16,46,2.40
2312,16,47,4.90
2313,16,48,0.30
2314,16,49,2.40
2315,16,50,0.40
2316,16,51,0.80
2317,16,52,0.30
2318,16,53,1.80
2319,16,54,1.40
2320,16,55,0.90
2321,16,56,2.40
2322,16,57,3.50
2323,16,58,4.70
2324,16,59,4.50
2325,16,60,1.70
2326,16,61,4.90
2327,16,62,4.10
2328,16,63,2.10
2329,16,64,2.30
2330,16,65,4.40
2331,16,66,1.40
2332,16,67,1.70
2333,16,68,0.50
2334,16,69,0.50
2335,16,70,4.70
2336,16,71,0.30
2337,16,72,3.90
2338,16,73,2.10
2339,16,74,0.10
2340,16,75,3.90
2341,16,76,1.90
2342,16,77,0.60
2343,16,78,3.00
2344,16,79,3.00
2345,16,80,0.60
2346,16,81,0.80
2347,16,82,1.40
2348,16,83,2.70
2349,16,84,2.30
2350,16,85,0.50
2351,16,86,3.50
2352,16,87,3.10
2353,16,88,0.40
2354,16,89,2.40
2355,16,90,4.70
2356,16,91,1.10
2357,16,92,3.00
2358,16,93,0.10
2359,16,94,0.50
2360,16,95,1.70
2361,16,96,4.80
2362,16,97,3.00
2363,16,98,2.00
2364,16,99,2.70
2365,16,100,1.40
2366,16,101,1.90
2367,16,102,3.70
2368,16,103,0.60
2369,16,104,3.20
2370,16,105,1.10
2371,16,106,2.70
2372,16,107,2.60
2373,16,108,4.00
2374,16,109,3.80
2375,16,110,3.90
2376,16,111,3.80
2377,16,112,0.90
2378,16,113,3.50
2379,16,114,0.90
2380,16,115,4.30
2381,16,116,2.30
2382,16,117,4.90
2383,16,118,4.60
2384,16,119,0.70
2385,16,120,0.10
2386,16,121,2.20
2387,16,122,1.60
2388,16,123,1.60
2389,16,124,4.50
2390,16,125,2.60
2391,16,126,4.30
2392,16,127,4.90
2393,16,128,3.80
2394,16,129,4.30
2395,16,130,3.90
2396,16,131,4.30
2397,16,132,0.50
2398,16,133,4.10
2399,16,134,0.80
2400,16,120,3.20
2401,16,136,0.40
2402,16,137,2.50
2403,16,138,1.80
2404,16,139,2.60
2405,16,140,1.60
2406,16,141,4.90
2407,16,142,4.60
2408,16,143,4.90
2409,16,144,0.40
2410,16,145,4.90
2411,16,146,2.30
2412,16,147,2.30
2413,16,148,4.90
2414,16,149,3.80
2415,16,150,1.90
2416,16,151,4.80
2417,17,1,1.50
2418,17,2,3.50
2419,17,3,3.20
2420,17,4,3.90
2421,17,5,4.40
2422,17,6,0.10
2423,17,7,0.10
2424,17,8,2.60
2425,17,9,0.30
2426,17,10,3.70
2427,17,11,4.30
2428,17,12,3.50
2429,17,13,4.50
2430,17,14,0.60
2431,17,15,4.80
2432,17,16,3.70
2433,17,17,4.60
2434,17,18,1.60
2435,17,19,1.00
2436,17,20,2.50
2437,17,21,2.70
2438,17,22,2.00
2439,17,23,3.60
2440,17,24,2.10
2441,17,25,2.00
2442,17,26,3.00
2443,17,27,1.20
2444,17,28,0.60
2445,17,29,0.40
2446,17,30,2.30
2447,17,31,2.60
2448,17,32,3.10
2449,17,33,1.70
2450,17,34,4.60
2451,17,35,3.30
2452,17,36,2.40
2453,17,37,3.00
2454,17,38,2.60
2455,17,39,3.90
2456,17,40,3.70
2457,17,41,1.70
2458,17,42,2.50
2459,17,43,2.00
2460,17,44,4.30
2461,17,45,1.70
2462,17,46,4.20
2463,17,47,2.40
2464,17,48,0.60
2465,17,49,2.20
2466,17,50,2.00
2467,17,51,3.70
2468,17,52,4.10
2469,17,53,4.90
2470,17,54,2.00
2471,17,55,3.20
2472,17,56,2.20
2473,17,57,3.10
2474,17,58,1.60
2475,17,59,4.10
2476,17,60,2.70
2477,17,61,1.80
2478,17,62,1.00
2479,17,63,4.20
2480,17,64,0.70
2481,17,65,0.70
2482,17,66,0.90
2483,17,67,4.80
2484,17,68,3.40
2485,17,69,3.60
2486,17,70,3.30
2487,17,71,3.50
2488,17,72,4.20
2489,17,73,3.70
2490,17,74,0.20
2491,17,75,1.30
2492,17,76,0.20
2493,17,77,3.80
2494,17,78,1.50
2495,17,79,3.90
2496,17,80,2.60
2497,17,81,4.10
2498,17,82,1.30
2499,17,83,2.30
2500,17,84,1.90
2501,17,85,3.20
2502,17,86,2.60
2503,17,87,1.40
2504,17,88,2.90
2505,17,89,3.20
2506,17,90,3.30
2507,17,91,2.80
2508,17,92,4.30
2509,17,93,1.50
2510,17,94,4.70
2511,17,95,2.00
2512,17,96,2.40
2513,17,97,4.90
2514,17,98,1.60
2515,17,99,4.70
2516,17,100,0.70
2517,17,101,1.20
2518,17,102,0.90
2519,17,103,1.60
2520,17,104,2.20
2521,17,105,3.20
2522,17,106,3.70
2523,17,107,1.20
2524,17,108,2.90
2525,17,109,3.90
2526,17,110,2.60
2527,17,111,1.50
2528,17,112,0.40
2529,17,113,4.10
2530,17,114,3.00
2531,17,115,3.40
2532,17,116,0.80
2533,17,117,3.30
2534,17,118,4.80
2535,17,119,5.00
2536,17,120,2.90
2537,17,121,2.70
2538,17,122,4.20
2539,17,123,4.50
2540,17,124,3.40
2541,17,125,0.70
2542,17,126,4.20
2543,17,127,2.00
2544,17,128,1.40
2545,17,129,0.40
2546,17,130,1.00
2547,17,131,4.30
2548,17,132,2.90
2549,17,133,0.70
2550,17,134,3.80
2551,17,120,3.90
2552,17,136,3.80
2553,17,137,2.40
2554,17,138,2.20
2555,17,139,2.60
2556,17,140,2.90
2557,17,141,1.20
2558,17,142,2.70
2559,17,143,2.50
2560,17,144,1.60
2561,17,145,3.40
2562,17,146,3.70
2563,17,147,4.00
2564,17,148,3.10
2565,17,149,1.20
2566,17,150,2.70
2567,17,151,3.40
2568,18,1,4.20
2569,18,2,2.50
2570,18,3,4.50
2571,18,4,3.90
2572,18,5,0.70
2573,18,6,4.20
2574,18,7,2.60
2575,18,8,0.50
2576,18,9,3.40
2577,18,10,3.60
2578,18,11,3.00
2579,18,12,2.40
2580,18,13,2.50
2581,18,14,3.20
2582,18,15,4.50
2583,18,16,3.90
2584,18,17,1.30
2585,18,18,4.90
2586,18,19,3.70
2587,18,20,0.00
2588,18,21,0.70
2589,18,22,1.40
2590,18,23,0.10
2591,18,24,4.90
2592,18,25,0.70
2593,18,26,1.20
2594,18,27,2.90
2595,18,28,5.00
2596,18,29,3.60
2597,18,30,4.20
2598,18,31,3.80
2599,18,32,4.60
2600,18,33,4.80
2601,18,34,0.00
2602,18,35,0.50
2603,18,36,1.40
2604,18,37,2.00
2605,18,38,1.70
2606,18,39,4.10
2607,18,40,0.00
2608,18,41,3.10
2609,18,42,2.20
2610,18,43,0.30
2611,18,44,2.60
2612,18,45,0.30
2613,18,46,1.70
2614,18,47,1.00
2615,18,48,4.10
2616,18,49,1.10
2617,18,50,1.70
2618,18,51,2.40
2619,18,52,0.70
2620,18,53,4.30
2621,18,54,3.90
2622,18,55,4.90
2623,18,56,3.70
2624,18,57,0.40
2625,18,58,2.30
2626,18,59,3.10
2627,18,60,4.40
2628,18,61,4.50
2629,18,62,3.30
2630,18,63,1.10
2631,18,64,1.20
2632,18,65,3.60
